run,gen,alpha,mu,vol
1,54,700.865326,44.853,849.3316526353701
1,54,697.178842,44.713,845.6222905175649
1,54,633.190881,42.091,749.76348686083
1,54,602.782554,21.607,681.8891573492526
1,54,645.664691,39.607,767.7693912598396
1,54,596.439882,14.409,710.0322056901587
1,54,671.742166,39.395,806.5575733177112
1,54,1203.945259,11.617,1379.8728908494286
1,54,623.145627,35.293,784.1964490415246
1,54,642.788514,5.537,739.1919957797942
1,54,669.463677,34.802,830.4599055366657
1,54,700.35759,46.834,868.9592877208424
1,54,658.747397,40.837,787.3517366653729
1,54,748.783085,5.746,956.7073460366074
1,54,805.445555,17.725,1042.869749187859
1,54,626.4344,54.357,764.5693699535797
1,54,713.63392,16.384,919.839625086518
1,54,651.718797,40.569,812.6280138440047
1,54,603.367922,4.702,737.7122340890296
1,55,626.4344,54.357,764.5693699535797
1,55,651.736839,49.827,812.7468107027865
1,55,671.692217,49.516,806.9532616933843
1,55,684.636645,47.936,826.3175884975686
1,55,633.76491,46.748,794.6627950817036
1,55,921.409217,56.036,1175.1905279626715
1,55,684.555268,46.654,826.260250959608
1,55,715.679106,46.935,864.7609298773882
1,55,700.35759,46.834,868.9592877208424
1,55,643.805779,43.801,761.18343488453
1,55,642.197529,43.594,754.932916346594
1,55,866.231509,52.3,1093.9879113475713
1,55,668.989413,44.316,799.9964445968611
1,55,638.341216,43.277,781.2176434079964
1,55,640.71944,42.132,748.4607371299991
1,55,700.865326,44.853,849.3316526353701
1,55,615.844936,17.366,777.0069019874422
1,55,745.224631,20.905,906.296745462141
1,55,697.178842,44.713,845.6222905175649
1,55,811.133178,47.333,1012.5085985992555
1,55,669.340979,48.701,830.5126022670811
1,55,615.809654,41.469,776.5851073821855
1,55,573.899583,24.814,693.6221063378259
1,55,641.050806,35.047,748.3314791282077
1,55,671.742166,39.395,806.5575733177112
1,55,676.327723,41.292,802.9698002393841
1,55,724.95553,30.173,833.0289658420664
1,55,692.308408,43.21,832.3863941474898
1,55,643.896925,44.838,807.3853676421546
1,55,976.271668,54.285,1257.1799543508575
1,55,776.992569,10.864,959.9600095484077
1,55,701.045798,29.415,872.2614261108131
1,56,626.4344,54.357,764.5693699535797
1,56,651.736839,49.827,812.7468107027865
1,56,671.692217,49.516,806.9532616933843
1,56,669.340979,48.701,830.5126022670811
1,56,684.636645,47.936,826.3175884975686
1,56,633.76491,46.748,794.6627950817036
1,56,921.409217,56.036,1175.1905279626715
1,56,684.555268,46.654,826.260250959608
1,56,715.679106,46.935,864.7609298773882
1,56,700.35759,46.834,868.9592877208424
1,56,643.805779,43.801,761.18343488453
1,56,642.197529,43.594,754.932916346594
1,56,866.231509,52.3,1093.9879113475713
1,56,643.896925,44.838,807.3853676421546
1,56,668.989413,44.316,799.9964445968611
1,56,638.341216,43.277,781.2176434079964
1,56,786.150543,15.7,975.5538622884741
1,56,632.839668,32.395,787.2979504172407
1,56,630.405349,34.405,754.027666054105
1,56,728.769779,45.162,899.7856380828476
1,56,755.979414,46.115,931.0128034359507
1,56,728.427195,40.033,857.9716598637351
1,56,638.320389,19.026,735.6159775248311
1,56,691.786981,17.402,918.7738886711111
1,56,811.109484,47.569,1012.4716763082948
1,56,552.993595,35.143,696.3299368228303
1,56,581.299283,16.697,718.6370818002505
1,56,700.865326,44.853,849.3316526353701
1,56,936.20684,41.448,1085.4410107914825
1,56,687.05756,44.952,848.3957299889069
1,56,762.352187,37.232,929.1057102021923
1,56,674.480871,33.39,818.1207849444676
1,57,626.4344,54.357,764.5693699535797
1,57,651.736839,49.827,812.7468107027865
1,57,671.692217,49.516,806.9532616933843
1,57,669.340979,48.701,830.5126022670811
1,57,684.636645,47.936,826.3175884975686
1,57,633.76491,46.748,794.6627950817036
1,57,921.409217,56.036,1175.1905279626715
1,57,684.555268,46.654,826.260250959608
1,57,715.679106,46.935,864.7609298773882
1,57,700.35759,46.834,868.9592877208424
1,57,643.805779,43.801,761.18343488453
1,57,642.197529,43.594,754.932916346594
1,57,866.231509,52.3,1093.9879113475713
1,57,643.896925,44.838,807.3853676421546
1,57,668.989413,44.316,799.9964445968611
1,57,638.341216,43.277,781.2176434079964
1,57,619.846564,56.705,763.4711008785966
1,57,692.308408,43.21,832.3863941474898
1,57,537.219096,21.397,672.4416494716239
1,57,784.37923,10.676,981.8269895706829
1,57,757.126864,37.673,930.6761694412534
1,57,687.05756,44.952,848.3957299889069
1,57,685.816772,30.448,791.2547932054491
1,57,623.797747,33.46,808.3078235907108
1,57,639.036257,45.208,766.5795440584986
1,57,631.112763,30.291,755.3881573940712
1,57,888.514573,25.779,1178.6506412901585
1,57,641.101675,22.303,771.1724682830285
1,57,658.747397,40.837,787.3517366653729
1,57,704.850478,14.746,905.8335256045427
1,57,704.967929,41.048,841.5386125613104
1,57,624.69973,45.663,752.6226165652931
1,58,619.846564,56.705,763.4711008785966
1,58,626.4344,54.357,764.5693699535797
1,58,651.736839,49.827,812.7468107027865
1,58,671.692217,49.516,806.9532616933843
1,58,669.340979,48.701,830.5126022670811
1,58,684.636645,47.936,826.3175884975686
1,58,624.69973,45.663,752.6226165652931
1,58,633.76491,46.748,794.6627950817036
1,58,921.409217,56.036,1175.1905279626715
1,58,639.036257,45.208,766.5795440584986
1,58,684.555268,46.654,826.260250959608
1,58,715.679106,46.935,864.7609298773882
1,58,700.35759,46.834,868.9592877208424
1,58,643.805779,43.801,761.18343488453
1,58,642.197529,43.594,754.932916346594
1,58,866.231509,52.3,1093.9879113475713
1,58,661.756235,9.606,823.8057570755004
1,58,575.000193,14.9,696.876663254665
1,58,759.108971,37.467,919.8869326868482
1,58,674.889311,33.086,834.0903628958191
1,58,763.033111,17.551,955.9814594802533
1,58,786.678582,13.909,982.9149933478093
1,58,762.863365,16.451,919.5119670723598
1,58,632.888465,58.679,765.4946030339632
1,58,640.71944,42.132,748.4607371299991
1,58,613.435894,51.575,762.5064265082859
1,58,916.438428,57.141,1176.6469097353217
1,58,918.88589,26.228,1173.1211391413299
1,58,704.837958,38.126,866.2640219799533
1,58,690.163953,33.074,885.6389397200434
1,58,929.089507,7.385,1073.1326290714499
1,58,611.044316,59.955,769.0731909255851
1,59,611.044316,59.955,769.0731909255851
1,59,632.888465,58.679,765.4946030339632
1,59,619.846564,56.705,763.4711008785966
1,59,626.4344,54.357,764.5693699535797
1,59,613.435894,51.575,762.5064265082859
1,59,651.736839,49.827,812.7468107027865
1,59,671.692217,49.516,806.9532616933843
1,59,669.340979,48.701,830.5126022670811
1,59,684.636645,47.936,826.3175884975686
1,59,916.438428,57.141,1176.6469097353217
1,59,624.69973,45.663,752.6226165652931
1,59,633.76491,46.748,794.6627950817036
1,59,921.409217,56.036,1175.1905279626715
1,59,639.036257,45.208,766.5795440584986
1,59,684.555268,46.654,826.260250959608
1,59,715.679106,46.935,864.7609298773882
1,59,807.198393,43.62,1025.902590657885
1,59,476.341188,25.451,586.2730401076545
1,59,700.35759,46.834,868.9592877208424
1,59,777.018495,19.888,987.7177037705513
1,59,697.178842,44.713,845.6222905175649
1,59,741.749107,35.464,861.8366286756573
1,59,933.401402,13.704,1184.988480682887
1,59,769.017747,30.497,917.5864684364478
1,59,668.989413,44.316,799.9964445968611
1,59,608.365984,56.966,764.0140736381671
1,59,761.092489,25.816,950.2524363501124
1,59,662.5883,44.541,844.0150477141233
1,59,762.352187,37.232,929.1057102021923
1,59,512.02281,31.533,628.9562800864161
1,59,709.827917,40.639,864.7841906607283
1,59,722.516707,35.708,884.1404949856134
1,60,611.044316,59.955,769.0731909255851
1,60,632.888465,58.679,765.4946030339632
1,60,608.365984,56.966,764.0140736381671
1,60,619.846564,56.705,763.4711008785966
1,60,626.4344,54.357,764.5693699535797
1,60,613.435894,51.575,762.5064265082859
1,60,651.736839,49.827,812.7468107027865
1,60,671.692217,49.516,806.9532616933843
1,60,669.340979,48.701,830.5126022670811
1,60,684.636645,47.936,826.3175884975686
1,60,916.438428,57.141,1176.6469097353217
1,60,624.69973,45.663,752.6226165652931
1,60,633.76491,46.748,794.6627950817036
1,60,921.409217,56.036,1175.1905279626715
1,60,639.036257,45.208,766.5795440584986
1,60,684.555268,46.654,826.260250959608
1,60,619.846903,46.905,763.588942308279
1,60,800.143161,26.955,943.3150191088031
1,60,658.000017,24.231,779.1202218810389
1,60,609.566295,56.035,766.2519743607395
1,60,509.513505,34.178,628.785849002119
1,60,1176.583432,8.265,1450.8383759278356
1,60,796.197922,54.169,1016.7663029185095
1,60,866.231509,52.3,1093.9879113475713
1,60,624.537733,20.524,752.5960273533617
1,60,736.120818,51.293,936.7538709833395
1,60,673.841305,4.014,813.5961546043975
1,60,584.432991,28.918,738.065331100495
1,60,961.889079,44.933,1222.3342386617537
1,60,985.295605,52.852,1264.1285881732172
1,60,640.71944,42.132,748.4607371299991
1,60,709.827917,40.639,864.7841906607283
1,61,611.044316,59.955,769.0731909255851
1,61,632.888465,58.679,765.4946030339632
1,61,608.365984,56.966,764.0140736381671
1,61,619.846564,56.705,763.4711008785966
1,61,609.566295,56.035,766.2519743607395
1,61,626.4344,54.357,764.5693699535797
1,61,613.435894,51.575,762.5064265082859
1,61,651.736839,49.827,812.7468107027865
1,61,671.692217,49.516,806.9532616933843
1,61,796.197922,54.169,1016.7663029185095
1,61,619.846903,46.905,763.588942308279
1,61,669.340979,48.701,830.5126022670811
1,61,736.120818,51.293,936.7538709833395
1,61,684.636645,47.936,826.3175884975686
1,61,916.438428,57.141,1176.6469097353217
1,61,624.69973,45.663,752.6226165652931
1,61,658.904499,39.489,787.4090366619193
1,61,609.697668,43.104,766.6767423930539
1,61,587.466929,29.434,716.8212667292244
1,61,671.25965,36.993,831.4492288456521
1,61,916.289273,50.926,1177.1609148411108
1,61,829.637253,14.485,987.0855661898519
1,61,811.133178,47.333,1012.5085985992555
1,61,590.117794,27.132,740.2128126103962
1,61,530.147539,21.899,663.9702016152153
1,61,1081.819868,33.5,1299.7804315661626
1,61,1062.064928,26.111,1326.0240661914745
1,61,644.627053,7.395,801.9828361248001
1,61,612.731485,61.294,771.5230159244078
1,61,611.301728,51.475,769.0210166258942
1,61,834.400294,5.754,1068.924258926577
1,61,740.574677,23.036,868.2747758196763
1,62,612.731485,61.294,771.5230159244078
1,62,611.044316,59.955,769.0731909255851
1,62,632.888465,58.679,765.4946030339632
1,62,608.365984,56.966,764.0140736381671
1,62,619.846564,56.705,763.4711008785966
1,62,609.566295,56.035,766.2519743607395
1,62,626.4344,54.357,764.5693699535797
1,62,613.435894,51.575,762.5064265082859
1,62,611.301728,51.475,769.0210166258942
1,62,651.736839,49.827,812.7468107027865
1,62,671.692217,49.516,806.9532616933843
1,62,796.197922,54.169,1016.7663029185095
1,62,619.846903,46.905,763.588942308279
1,62,669.340979,48.701,830.5126022670811
1,62,736.120818,51.293,936.7538709833395
1,62,684.636645,47.936,826.3175884975686
1,62,916.438428,57.141,1176.6469097353217
1,62,632.769724,47.954,765.2974349928472
1,62,685.74123,44.96,838.3728189140136
1,62,615.846111,42.486,776.6193813403962
1,62,658.747397,40.837,787.3517366653729
1,62,697.191961,38.991,845.4496733115618
1,62,758.107983,27.714,918.6387111092359
1,62,687.05756,44.952,848.3957299889069
1,62,609.851237,49.897,766.6172167919955
1,62,651.578807,42.457,812.5707186483826
1,62,626.664102,48.812,764.5886190167214
1,62,615.059709,3.252,763.1085495593545
1,62,612.626536,45.722,771.5662211636649
1,62,631.516039,12.032,739.6882911466756
1,62,611.245495,38.652,769.1557141333004
1,62,645.72597,42.906,767.7660185250437
1,63,612.731485,61.294,771.5230159244078
1,63,611.044316,59.955,769.0731909255851
1,63,632.888465,58.679,765.4946030339632
1,63,608.365984,56.966,764.0140736381671
1,63,619.846564,56.705,763.4711008785966
1,63,609.566295,56.035,766.2519743607395
1,63,626.4344,54.357,764.5693699535797
1,63,613.435894,51.575,762.5064265082859
1,63,611.301728,51.475,769.0210166258942
1,63,609.851237,49.897,766.6172167919955
1,63,626.664102,48.812,764.5886190167214
1,63,651.736839,49.827,812.7468107027865
1,63,671.692217,49.516,806.9532616933843
1,63,632.769724,47.954,765.2974349928472
1,63,796.197922,54.169,1016.7663029185095
1,63,619.846903,46.905,763.588942308279
1,63,611.248192,34.63,764.4119725016454
1,63,608.398845,54.172,764.0605390997492
1,63,692.448842,4.256,869.154529221528
1,63,811.133178,47.333,1012.5085985992555
1,63,615.846111,42.486,776.6193813403962
1,63,674.076754,48.158,814.6268290955375
1,63,584.685432,48.422,730.7620405057531
1,63,735.935789,28.678,858.570651147293
1,63,786.101244,15.321,975.6841216673508
1,63,796.32058,49.816,1016.6778626295196
1,63,711.962141,20.651,892.511799863596
1,63,726.016236,30.626,929.8950102368206
1,63,583.861474,39.818,728.0029344404063
1,63,586.604512,37.275,730.7495748572245
1,63,793.11886,33.04,983.8890433305901
1,63,705.326433,10.685,958.4989676763987
1,64,612.731485,61.294,771.5230159244078
1,64,611.044316,59.955,769.0731909255851
1,64,632.888465,58.679,765.4946030339632
1,64,608.365984,56.966,764.0140736381671
1,64,619.846564,56.705,763.4711008785966
1,64,609.566295,56.035,766.2519743607395
1,64,626.4344,54.357,764.5693699535797
1,64,608.398845,54.172,764.0605390997492
1,64,613.435894,51.575,762.5064265082859
1,64,611.301728,51.475,769.0210166258942
1,64,609.851237,49.897,766.6172167919955
1,64,584.685432,48.422,730.7620405057531
1,64,626.664102,48.812,764.5886190167214
1,64,651.736839,49.827,812.7468107027865
1,64,671.692217,49.516,806.9532616933843
1,64,632.769724,47.954,765.2974349928472
1,64,634.193521,30.431,772.9191399995517
1,64,660.368279,18.996,825.1285301843843
1,64,612.626536,45.722,771.5662211636649
1,64,704.837958,38.126,866.2640219799533
1,64,903.533,15.049,1093.1182174276628
1,64,620.126563,57.218,763.4106751537131
1,64,613.39524,49.133,762.2798775312095
1,64,1223.584103,15.482,1597.3114933631005
1,64,1489.221763,10.399,1827.5403975030724
1,64,905.573835,38.565,1121.500548609893
1,64,786.81704,22.84,919.592575824003
1,64,554.391288,7.401,711.6361572702617
1,64,592.058007,49.981,741.0514279794451
1,64,578.119666,42.203,730.8691053957488
1,64,613.062453,12.349,740.5615617447163
1,64,578.631941,14.793,705.9025560035668
1,65,612.731485,61.294,771.5230159244078
1,65,611.044316,59.955,769.0731909255851
1,65,632.888465,58.679,765.4946030339632
1,65,620.126563,57.218,763.4106751537131
1,65,608.365984,56.966,764.0140736381671
1,65,619.846564,56.705,763.4711008785966
1,65,609.566295,56.035,766.2519743607395
1,65,626.4344,54.357,764.5693699535797
1,65,608.398845,54.172,764.0605390997492
1,65,613.435894,51.575,762.5064265082859
1,65,611.301728,51.475,769.0210166258942
1,65,592.058007,49.981,741.0514279794451
1,65,609.851237,49.897,766.6172167919955
1,65,584.685432,48.422,730.7620405057531
1,65,613.39524,49.133,762.2798775312095
1,65,626.664102,48.812,764.5886190167214
1,65,675.250795,26.057,820.2249021820542
1,65,639.290721,46.052,766.6931973850733
1,65,583.256308,33.541,723.7672316785349
1,65,720.770267,24.889,855.348258675755
1,65,708.059923,23.647,903.0685649866906
1,65,558.155957,32.211,714.3376842683949
1,65,510.205229,15.305,636.8962988472483
1,65,656.536396,35.594,805.6196080364401
1,65,701.159039,17.612,817.1732786341759
1,65,577.237468,40.326,720.630593213436
1,65,614.237071,39.732,774.0964329189774
1,65,890.230904,13.816,1131.7068482809666
1,65,545.477587,15.6,683.6099757254128
1,65,653.98205,28.103,824.9726337121783
1,65,663.806541,17.524,873.4928378914806
1,65,840.096292,21.81,983.9607753129003
1,66,612.731485,61.294,771.5230159244078
1,66,611.044316,59.955,769.0731909255851
1,66,632.888465,58.679,765.4946030339632
1,66,620.126563,57.218,763.4106751537131
1,66,608.365984,56.966,764.0140736381671
1,66,619.846564,56.705,763.4711008785966
1,66,609.566295,56.035,766.2519743607395
1,66,626.4344,54.357,764.5693699535797
1,66,608.398845,54.172,764.0605390997492
1,66,613.435894,51.575,762.5064265082859
1,66,611.301728,51.475,769.0210166258942
1,66,592.058007,49.981,741.0514279794451
1,66,609.851237,49.897,766.6172167919955
1,66,584.685432,48.422,730.7620405057531
1,66,613.39524,49.133,762.2798775312095
1,66,626.664102,48.812,764.5886190167214
1,66,685.576745,31.764,819.8973534565506
1,66,569.197246,16.007,714.7618768833532
1,66,783.076194,38.152,1029.616482094978
1,66,729.093731,25.377,919.7730321012809
1,66,609.697668,43.104,766.6767423930539
1,66,560.992247,43.381,693.9363557984252
1,66,569.721724,33.307,710.5003042743906
1,66,753.845906,29.444,966.8951879778956
1,66,632.897546,45.991,765.7751483787129
1,66,683.292806,27.162,841.8571021882121
1,66,432.586977,11.541,572.1246130146137
1,66,721.217498,29.08,823.4208237384416
1,66,684.906269,14.448,812.0828813001717
1,66,568.685659,20.899,712.747044482361
1,66,615.059709,3.252,763.1085495593545
1,66,633.524497,40.511,798.3621031615573
1,67,612.731485,61.294,771.5230159244078
1,67,611.044316,59.955,769.0731909255851
1,67,632.888465,58.679,765.4946030339632
1,67,620.126563,57.218,763.4106751537131
1,67,608.365984,56.966,764.0140736381671
1,67,619.846564,56.705,763.4711008785966
1,67,609.566295,56.035,766.2519743607395
1,67,626.4344,54.357,764.5693699535797
1,67,608.398845,54.172,764.0605390997492
1,67,613.435894,51.575,762.5064265082859
1,67,611.301728,51.475,769.0210166258942
1,67,592.058007,49.981,741.0514279794451
1,67,609.851237,49.897,766.6172167919955
1,67,584.685432,48.422,730.7620405057531
1,67,613.39524,49.133,762.2798775312095
1,67,626.664102,48.812,764.5886190167214
1,67,567.771251,43.841,716.923374736859
1,67,592.107604,56.485,740.5847489028876
1,67,643.919613,3.524,737.249707977511
1,67,595.889248,45.915,749.9979681797503
1,67,611.245495,38.652,769.1557141333004
1,67,612.626536,45.722,771.5662211636649
1,67,1053.838225,27.978,1245.5502662405622
1,67,707.517162,18.655,849.5927604055885
1,67,808.049824,41.205,1029.0674294355815
1,67,609.697668,43.104,766.6767423930539
1,67,694.807708,39.412,860.2871189283445
1,67,614.571658,51.48,761.3816049950266
1,67,599.626573,54.401,751.1262143418816
1,67,606.919188,54.636,761.4048846034603
1,67,599.501597,50.913,751.0937635447326
1,67,769.658388,20.342,987.4802624834622
1,68,612.731485,61.294,771.5230159244078
1,68,611.044316,59.955,769.0731909255851
1,68,632.888465,58.679,765.4946030339632
1,68,592.107604,56.485,740.5847489028876
1,68,620.126563,57.218,763.4106751537131
1,68,608.365984,56.966,764.0140736381671
1,68,619.846564,56.705,763.4711008785966
1,68,609.566295,56.035,766.2519743607395
1,68,599.626573,54.401,751.1262143418816
1,68,606.919188,54.636,761.4048846034603
1,68,626.4344,54.357,764.5693699535797
1,68,608.398845,54.172,764.0605390997492
1,68,613.435894,51.575,762.5064265082859
1,68,614.571658,51.48,761.3816049950266
1,68,599.501597,50.913,751.0937635447326
1,68,611.301728,51.475,769.0210166258942
1,68,834.335032,5.883,1069.0785792452477
1,68,569.721724,33.307,710.5003042743906
1,68,609.851237,49.897,766.6172167919955
1,68,608.82014,20.942,756.3129880658786
1,68,626.526796,29.848,761.5323765374014
1,68,620.686421,39.37,783.7337746868009
1,68,569.672474,26.792,710.5831262996496
1,68,690.047294,20.116,843.6979032379292
1,68,584.85872,43.675,730.8569685262977
1,68,741.364622,29.601,894.4950517348278
1,68,592.058007,49.981,741.0514279794451
1,68,579.448827,27.507,754.0772659033807
1,68,630.504917,18.504,761.6238690567862
1,68,1363.329244,7.575,1583.4717906591145
1,68,618.627065,42.695,761.2418840708721
1,68,651.495397,33.707,794.9037485290941
1,69,612.731485,61.294,771.5230159244078
1,69,611.044316,59.955,769.0731909255851
1,69,632.888465,58.679,765.4946030339632
1,69,592.107604,56.485,740.5847489028876
1,69,620.126563,57.218,763.4106751537131
1,69,608.365984,56.966,764.0140736381671
1,69,619.846564,56.705,763.4711008785966
1,69,609.566295,56.035,766.2519743607395
1,69,599.626573,54.401,751.1262143418816
1,69,606.919188,54.636,761.4048846034603
1,69,626.4344,54.357,764.5693699535797
1,69,608.398845,54.172,764.0605390997492
1,69,613.435894,51.575,762.5064265082859
1,69,614.571658,51.48,761.3816049950266
1,69,599.501597,50.913,751.0937635447326
1,69,611.301728,51.475,769.0210166258942
1,69,774.361629,12.287,954.9552162230431
1,69,646.799455,48.461,810.9907781595441
1,69,768.469447,18.685,968.5182999562495
1,69,408.668325,18.8,543.2980598360971
1,69,626.664102,48.812,764.5886190167214
1,69,1277.458421,56.938,1618.2999360307497
1,69,649.747298,47.321,812.5543711090473
1,69,612.626536,45.722,771.5662211636649
1,69,609.851237,49.897,766.6172167919955
1,69,569.672474,26.792,710.5831262996496
1,69,587.746053,36.607,747.3236145361183
1,69,592.002685,46.677,740.9242418688067
1,69,593.459152,33.58,742.852270303601
1,69,919.266962,36.303,1161.1398243944525
1,69,686.491972,27.805,842.4053893924663
1,69,623.538521,3.652,754.758451836573
1,70,612.731485,61.294,771.5230159244078
1,70,611.044316,59.955,769.0731909255851
1,70,632.888465,58.679,765.4946030339632
1,70,592.107604,56.485,740.5847489028876
1,70,620.126563,57.218,763.4106751537131
1,70,608.365984,56.966,764.0140736381671
1,70,619.846564,56.705,763.4711008785966
1,70,609.566295,56.035,766.2519743607395
1,70,599.626573,54.401,751.1262143418816
1,70,606.919188,54.636,761.4048846034603
1,70,626.4344,54.357,764.5693699535797
1,70,608.398845,54.172,764.0605390997492
1,70,613.435894,51.575,762.5064265082859
1,70,614.571658,51.48,761.3816049950266
1,70,599.501597,50.913,751.0937635447326
1,70,611.301728,51.475,769.0210166258942
1,70,614.237071,39.732,774.0964329189774
1,70,577.111698,35.083,720.7151207582821
1,70,626.664102,48.812,764.5886190167214
1,70,627.655199,45.78,794.3633404098799
1,70,630.059752,37.675,793.4410002438274
1,70,772.277552,15.161,1008.6330392792913
1,70,592.058007,49.981,741.0514279794451
1,70,612.626536,45.722,771.5662211636649
1,70,551.244941,40.895,707.6501022068436
1,70,651.546637,43.144,832.5540992453784
1,70,632.769724,47.954,765.2974349928472
1,70,763.065785,12.938,911.699930320083
1,70,632.897546,45.991,765.7751483787129
1,70,645.72597,42.906,767.7660185250437
1,70,636.240065,31.984,741.3733169791944
1,70,1015.388602,13.981,1135.8522839920981
1,71,612.731485,61.294,771.5230159244078
1,71,611.044316,59.955,769.0731909255851
1,71,632.888465,58.679,765.4946030339632
1,71,592.107604,56.485,740.5847489028876
1,71,620.126563,57.218,763.4106751537131
1,71,608.365984,56.966,764.0140736381671
1,71,619.846564,56.705,763.4711008785966
1,71,609.566295,56.035,766.2519743607395
1,71,599.626573,54.401,751.1262143418816
1,71,606.919188,54.636,761.4048846034603
1,71,626.4344,54.357,764.5693699535797
1,71,608.398845,54.172,764.0605390997492
1,71,613.435894,51.575,762.5064265082859
1,71,614.571658,51.48,761.3816049950266
1,71,599.501597,50.913,751.0937635447326
1,71,611.301728,51.475,769.0210166258942
1,71,584.586134,46.563,730.6920188803
1,71,612.626536,45.722,771.5662211636649
1,71,609.851237,49.897,766.6172167919955
1,71,584.685432,48.422,730.7620405057531
1,71,786.674907,22.885,928.5614128094508
1,71,577.237468,40.326,720.630593213436
1,71,550.902236,32.653,725.1724148989535
1,71,579.420686,42.976,722.1823804186987
1,71,717.885914,39.156,888.169171165625
1,71,670.664191,9.789,855.2481402231733
1,71,859.436975,36.824,1033.131043329293
1,71,592.002685,46.677,740.9242418688067
1,71,625.834053,28.682,783.9265632618651
1,71,592.058007,49.981,741.0514279794451
1,71,632.303045,8.948,768.2458103179039
1,71,638.413238,49.437,781.5894075907748
1,72,612.731485,61.294,771.5230159244078
1,72,611.044316,59.955,769.0731909255851
1,72,632.888465,58.679,765.4946030339632
1,72,592.107604,56.485,740.5847489028876
1,72,620.126563,57.218,763.4106751537131
1,72,608.365984,56.966,764.0140736381671
1,72,619.846564,56.705,763.4711008785966
1,72,609.566295,56.035,766.2519743607395
1,72,599.626573,54.401,751.1262143418816
1,72,606.919188,54.636,761.4048846034603
1,72,626.4344,54.357,764.5693699535797
1,72,608.398845,54.172,764.0605390997492
1,72,613.435894,51.575,762.5064265082859
1,72,614.571658,51.48,761.3816049950266
1,72,599.501597,50.913,751.0937635447326
1,72,611.301728,51.475,769.0210166258942
1,72,787.875768,53.393,1017.6809088029619
1,72,637.568966,33.568,756.8995018842134
1,72,967.103651,13.39,1155.7881985481924
1,72,619.846903,46.905,763.588942308279
1,72,565.54861,45.164,711.6868467087271
1,72,618.579776,47.226,761.1893109408619
1,72,525.107854,27.172,611.9962040402721
1,72,758.453494,29.201,914.8892082960281
1,72,1018.871699,8.134,1213.7240301164832
1,72,658.079045,18.883,830.8758347586952
1,72,996.701244,28.981,1226.3580857792397
1,72,592.058007,49.981,741.0514279794451
1,72,937.898395,48.652,1150.69517147863
1,72,629.260043,53.819,788.3442602057627
1,72,726.231192,5.871,894.5370646006352
1,72,656.569713,31.551,845.0934783276949
1,73,612.731485,61.294,771.5230159244078
1,73,611.044316,59.955,769.0731909255851
1,73,632.888465,58.679,765.4946030339632
1,73,592.107604,56.485,740.5847489028876
1,73,620.126563,57.218,763.4106751537131
1,73,608.365984,56.966,764.0140736381671
1,73,619.846564,56.705,763.4711008785966
1,73,609.566295,56.035,766.2519743607395
1,73,599.626573,54.401,751.1262143418816
1,73,606.919188,54.636,761.4048846034603
1,73,626.4344,54.357,764.5693699535797
1,73,608.398845,54.172,764.0605390997492
1,73,629.260043,53.819,788.3442602057627
1,73,613.435894,51.575,762.5064265082859
1,73,614.571658,51.48,761.3816049950266
1,73,599.501597,50.913,751.0937635447326
1,73,669.492663,6.685,844.6011484353602
1,73,777.240148,4.272,946.2766034641421
1,73,745.118555,54.552,924.4710059063879
1,73,815.514615,45.756,1006.7651729641462
1,73,613.39524,49.133,762.2798775312095
1,73,569.721724,33.307,710.5003042743906
1,73,690.134269,31.549,799.4255371695123
1,73,709.99747,53.471,854.2622509887191
1,73,628.184234,47.766,791.4916018171577
1,73,615.846111,42.486,776.6193813403962
1,73,749.829559,16.906,943.3236859607276
1,73,578.15426,47.63,730.8792987069634
1,73,749.646657,14.859,911.4216525838256
1,73,609.851237,49.897,766.6172167919955
1,73,584.85872,43.675,730.8569685262977
1,73,610.875409,54.559,761.2163586081515
1,74,612.731485,61.294,771.5230159244078
1,74,611.044316,59.955,769.0731909255851
1,74,632.888465,58.679,765.4946030339632
1,74,592.107604,56.485,740.5847489028876
1,74,620.126563,57.218,763.4106751537131
1,74,608.365984,56.966,764.0140736381671
1,74,619.846564,56.705,763.4711008785966
1,74,609.566295,56.035,766.2519743607395
1,74,599.626573,54.401,751.1262143418816
1,74,606.919188,54.636,761.4048846034603
1,74,610.875409,54.559,761.2163586081515
1,74,626.4344,54.357,764.5693699535797
1,74,608.398845,54.172,764.0605390997492
1,74,629.260043,53.819,788.3442602057627
1,74,613.435894,51.575,762.5064265082859
1,74,614.571658,51.48,761.3816049950266
1,74,643.952806,34.767,807.0675594675743
1,74,511.854973,20.031,605.0369428253091
1,74,662.200693,28.406,751.7533377354332
1,74,751.360419,22.846,914.8472030291805
1,74,514.996258,23.418,633.6857718304656
1,74,693.765111,40.477,859.7272919142314
1,74,651.268712,45.296,814.9478886248928
1,74,700.570238,8.957,845.1039389342804
1,74,615.839808,41.581,775.2283111521136
1,74,577.335385,26.855,749.0602843392917
1,74,562.139785,20.995,700.4969643142615
1,74,717.752975,32.529,912.0726727740554
1,74,661.917345,24.289,760.632838858644
1,74,655.422613,32.67,812.8521107106822
1,74,653.82202,55.502,804.0525954362021
1,74,741.756375,8.786,954.7068736067098
1,75,612.731485,61.294,771.5230159244078
1,75,611.044316,59.955,769.0731909255851
1,75,632.888465,58.679,765.4946030339632
1,75,592.107604,56.485,740.5847489028876
1,75,620.126563,57.218,763.4106751537131
